(5.08209085, 6.63620281, 3.15320158, 3.18693638, 2.49661231, 2.27992129)
(4.14591932, 4.49388933, 2.35772204, 5.54034519, 2.43555355, 6.38330364)
(7.05972528, 6.73332214, 3.14391303, 4.05756235, 1.88637578, 10.19606209)
(1.50061393, 4.51014519, 0.07987759, 4.56118107, 1.82855177, 7.83100653)
(5.09384203, 5.53749990, 3.41601110, 4.15812206, 4.69548035, 4.44596434)
(4.51326752, 4.83149529, 2.73656273, 7.25607252, 1.34836721, 5.75949669)
(1.83862686, 2.84123230, 1.64310682, 4.29943275, 6.17061567, 2.67992306)
(5.07048512, 5.62108421, 2.25056148, 3.15916586, 4.50523138, 9.30026627)
(4.05205679, 3.21828866, 1.88428128, 5.05534697, 1.40904939, 7.38626480)
(6.46018934, 11.49815178, 4.13047409, 5.17495489, 5.63589859, 4.08056116)
(3.93445325, 5.87677288, 2.27548265, 5.36097622, 0.44331264, 2.54410625)
(5.08957624, 3.73158717, 3.32990265, 2.79900050, 4.73789358, 3.29541230)
(1.90411139, 2.68325472, 1.61164522, 2.04060555, 7.28694201, 2.41147661)
(7.54739952, 7.54002953, 4.67851305, 5.91099501, 3.14752126, 5.89847183)
(5.91043282, 7.49782181, 2.67441845, 7.74555445, 2.20159173, 11.91090488)
(6.12670708, 7.56402779, 2.45485044, 0.61098236, 3.46945190, 8.25351810)
(6.49515581, 9.42781448, 3.54402804, 2.19816613, 3.68427682, 4.31218052)
(5.50716400, 1.40644062, 2.88149405, 1.55040026, 4.75226402, 5.39106178)
(3.25942492, 6.77514410, 1.74102604, 3.94527984, 2.07763433, 4.10428095)
(3.45341325, 2.27123475, 2.02574801, 1.50774992, 2.78222108, 2.90036273)
(5.98451185, 3.51760697, 2.81625414, 0.37474963, 4.89942884, 6.51628923)
(0.79465687, 2.60622120, 0.71831769, 4.19315672, 5.61601496, 3.43279696)
(2.57004333, 1.28953528, 1.55720389, 3.59897709, 3.12799740, 3.36652780)
(4.31013489, 4.68555164, 1.96451974, 7.15300083, 1.48708057, 9.41770554)
(4.04230738, 2.03997493, 2.59902263, 3.79820418, 7.03022957, 4.38496351)
(4.31024027, 6.82642508, 2.66770983, 1.69973385, 3.22050357, 1.51165724)
(4.88960600, 1.84993804, 3.16246867, 4.42966890, 3.76528931, 3.13620996)
(5.89482117, 6.01996660, 3.84221768, 4.91336250, 2.51293540, 3.08483171)
(7.20449686, 7.66298962, 3.90559888, 3.38629699, 1.67635977, 4.73943377)
(4.86701965, 3.49046850, 2.69448638, 3.08968711, 5.83392668, 6.26269245)
(7.29108381, 3.42178774, 4.47359180, 2.85505223, 6.66263771, 4.92799902)
(1.81250846, 4.06185436, 1.78396940, 4.50171185, 5.24860191, 1.17005873)
(3.33985162, 5.00834131, 0.98683667, 3.65605783, 3.18695450, 9.62666416)
(6.47400093, 6.10106754, 3.21010613, 1.48835146, 0.02573827, 2.27184081)
(1.61941779, 2.62207484, 1.23756671, 5.68930435, 6.62710762, 4.59425449)
(3.56337333, 3.35813189, 1.64852631, 3.83549070, 0.21887858, 5.46508980)
(5.76284361, 5.12314939, 3.25853992, 1.63880086, 0.82733524, 1.07756579)
(4.60960865, 9.99254990, 2.73927212, 4.49524355, 2.30280590, 1.27788222)
(3.75549388, 6.78750801, 1.92120087, 1.50860643, 1.38017917, 1.29482043)
(3.97844625, 9.83897781, 2.30948043, 4.26302528, 4.47058630, 4.00375319)
(3.41252303, 3.93285775, 2.21370673, 4.32795477, 7.65009880, 5.56723309)
(7.16840792, 5.02778769, 3.71320891, 4.80756664, 2.79158211, 9.15642357)
(4.05947781, 6.49993849, 2.14967823, 8.22978210, 2.68031025, 9.03555489)
(3.09921026, 4.40125704, 2.29490256, 5.47123957, 8.81748295, 5.52558851)
(4.58458376, 7.73675728, 2.73135567, 4.42505503, 1.91029441, 3.05089045)
(3.56881118, 2.71521497, 2.53213882, 7.02924776, 6.15153503, 5.02716970)
(2.29851866, 1.26119936, 1.35105538, 2.12196851, 4.02462196, 2.85702324)
(3.77241659, 5.86732006, 2.12198210, 0.86982107, 3.95701575, 3.05540419)
(2.00555754, 6.96308565, 1.00788677, 3.74678373, 1.42025054, 0.48137426)
(4.91919041, 6.89706278, 2.13936305, 4.74615765, 2.51434469, 9.50874138)
(5.00908232, 1.66661179, 3.05300021, 3.56773472, 3.63624358, 3.68959212)
(2.69098592, 1.54528713, 1.39905858, 2.56420350, 3.87168670, 4.20039701)
(2.48659778, 2.38292766, 1.61876440, 2.09752893, 4.00110388, 2.49811411)
(4.88289022, 4.96560526, 2.34726787, 2.59198070, 2.98938656, 7.01502562)
(5.98558617, 5.70993662, 2.97584867, 5.56042433, 4.41090155, 10.58090115)
(4.53498697, 0.84148043, 2.20519590, 3.47681189, 3.56812501, 6.16068935)
(2.85690570, 4.61154795, 2.19187379, 3.09198093, 8.41718864, 4.21223164)
(2.47317433, 3.83521509, 1.86131477, 4.35334063, 5.54516888, 3.49660540)
(9.35315132, 10.02766228, 5.15167618, 4.75868273, 2.90541148, 7.51461792)
(7.72790575, 5.79162979, 4.85362720, 6.56592989, 1.93307340, 4.56202316)
(4.96208191, 7.60473108, 2.78123283, 1.89904237, 5.94062424, 5.58142662)
