(0.57434851, 0.56815314, 0.43510506, 0.12669830, 0.55809104, 0.16713682, 0.54870647, 0.69112015, 0.61997569, 0.76156855)
(0.19361012, 0.23360255, 0.46836153, 0.25338259, 0.75067037, 0.19606522, 0.35114887, 0.40731779, 0.60137403, 0.87025207)
(0.42383301, 0.23980157, 0.34305021, 0.26279050, 0.57182723, 0.17290635, 0.42922431, 0.83923435, 0.43377912, 0.27381778)
(0.55176556, 0.11727566, 0.50130582, 0.41216058, 0.20342405, 0.84792751, 0.22420911, 0.35574073, 0.26337633, 0.88492417)
(0.75915515, 0.58707952, 0.62320191, 0.33313030, 0.48764330, 0.30756852, 0.43042102, 0.88260221, 0.68451697, 0.54216051)
(0.39133018, 0.45416051, 0.39105892, 0.14979878, 0.53445077, 0.17336836, 0.37882423, 0.86618531, 0.40704966, 0.77001405)
(0.28630003, 0.45716348, 0.22730373, 0.32236689, 0.05777335, 0.14719403, 0.45792729, 0.19570526, 0.59229827, 0.75148159)
(0.58776790, 0.02622362, 0.09086331, 0.39007303, 0.14903736, 0.59062499, 0.67220837, 0.54653847, 0.69253170, 0.48836690)
(0.73137403, 0.38688865, 0.27265069, 0.64024377, 0.10852632, 0.34086958, 0.48573127, 0.46773124, 0.54729903, 0.78019851)
(0.49369809, 0.16135173, 0.13014024, 0.19409648, 0.28109503, 0.19755816, 0.46597353, 0.76843339, 0.27219683, 0.60151094)
(0.37944472, 0.18211959, 0.16771941, 0.72552395, 0.49696535, 0.29419407, 0.87483066, 0.25497583, 0.68004471, 0.66703594)
(0.29919961, 0.88686824, 0.21686175, 0.44127575, 0.17351036, 0.82826209, 0.32802805, 0.76788825, 0.69782001, 0.64452398)
(0.19460683, 0.18671311, 0.77783543, 0.53139234, 0.47687754, 0.47226834, 0.61773586, 0.69463438, 0.66631776, 0.77246171)
(0.76640970, 0.79719919, 0.47455627, 0.27866393, 0.52648473, 0.28782272, 0.29385743, 0.57903510, 0.45190802, 0.72094363)
(0.37435654, 0.66228169, 0.34613141, 0.50325024, 0.58360755, 0.37186006, 0.57466978, 0.04489238, 0.76663870, 0.33499160)
(0.83493441, 0.39314616, 0.40355438, 0.39946887, 0.02268626, 0.22204383, 0.64872849, 0.55684930, 0.47952884, 0.69350541)
(0.60170251, 0.76570761, 0.71874237, 0.34506130, 0.56963724, 0.31066349, 0.90392292, 0.52218342, 0.49177349, 0.38453534)
(0.62282914, 0.83027786, 0.22116463, 0.33013266, 0.30528247, 0.76024234, 0.25240943, 0.79806590, 0.58410412, 0.56784827)
(0.11665083, 0.68886369, 0.54178739, 0.70165700, 0.51919532, 0.35610604, 0.41966927, 0.48633152, 0.19296259, 0.91718793)
(0.41903123, 0.37408862, 0.72581780, 0.50171554, 0.15390271, 0.75855798, 0.50917464, 0.16534208, 0.67165166, 0.74883080)
(0.75034058, 0.29582667, 0.65846092, 0.54799825, 0.65213126, 0.45833373, 0.44395939, 0.51489288, 0.08939809, 0.70137614)
(0.56432581, 0.65166503, 0.31598806, 0.45754933, 0.38551190, 0.54428458, 0.73427939, 0.51739830, 0.18294451, 0.65737563)
(0.80802649, 0.21543308, 0.69680548, 0.65744597, 0.67453223, 0.42470035, 0.29791138, 0.69827408, 0.32844803, 0.29221177)
(0.34454685, 0.22525205, 0.20245299, 0.20682077, 0.53152341, 0.18945546, 0.80803150, 0.84768844, 0.36272520, 0.37773517)
(0.70689839, 0.30412292, 0.56044990, 0.45475638, 0.66147721, 0.37065783, 0.51639426, 0.76146078, 0.58425117, 0.56689328)
(0.43188474, 0.81528300, 0.73498636, 0.35604742, 0.82006437, 0.73131496, 0.40879986, 0.53893632, 0.49981457, 0.61589211)
(0.34832233, 0.61184973, 0.16082330, 0.30633640, 0.21975745, 0.03465774, 0.64099032, 0.29962999, 0.59597379, 0.58662748)
(0.65622908, 0.27318719, 0.29901925, 0.34710565, 0.28739563, 0.59423172, 0.27148443, 0.78407598, 0.29847553, 0.45449457)
(0.54395312, 0.63611245, 0.17558967, 0.33001271, 0.58601010, 0.90809202, 0.75015938, 0.31699008, 0.37627098, 0.16110192)
(0.37545720, 0.71160805, 0.15821598, 0.40359488, 0.47199041, 0.64923429, 0.71324688, 0.27140081, 0.42462859, 0.29655814)
(0.60774279, 0.43517685, 0.14181431, 0.82609445, 0.37210846, 0.65266329, 0.27387461, 0.57109344, 0.14498626, 0.18008323)
(0.57800788, 0.62672675, 0.79270005, 0.67781585, 0.50554478, 0.55108738, 0.21734631, 0.67287594, 0.71929193, 0.61290926)
(0.77262008, 0.84900695, 0.54735428, 0.85777134, 0.71539295, 0.40285781, 0.77210850, 0.50378686, 0.50929654, 0.33739862)
(0.52991611, 0.85462159, 0.36357886, 0.38817373, 0.18568882, 0.72013420, 0.57278013, 0.71121091, 0.59919012, 0.71874368)
(0.72391772, 0.62959313, 0.46334776, 0.32988983, 0.58687204, 0.32349765, 0.65878129, 0.63192791, 0.84791225, 0.63674468)
(0.44734228, 0.74490619, 0.24392310, 0.36726344, 0.42720968, 0.46250322, 0.22998527, 0.83369434, 0.36999625, 0.74420863)
(0.53483826, 0.68087780, 0.50148320, 0.41679132, 0.56048578, 0.61639220, 0.51568109, 0.14235972, 0.79206884, 0.52136612)
(0.66884136, 0.53316307, 0.79979193, 0.52659959, 0.56039023, 0.42346486, 0.46494055, 0.88807875, 0.38412270, 0.50342762)
(0.36682355, 0.64523810, 0.22016406, 0.42030126, 0.44676024, 0.58501559, 0.13048337, 0.92777312, 0.39644194, 0.52420431)
(0.43375823, 0.59831661, 0.29870000, 0.40224698, 0.56719184, 0.18614514, 0.55072278, 0.09277017, 0.80880237, 0.29240155)
(0.66085958, 0.04190886, 0.51782447, 0.52033180, 0.15220597, 0.27776107, 0.05247833, 0.47838035, 0.37389186, 0.82231557)
(0.51520485, 0.43327484, 0.25683436, 0.38025656, 0.72210878, 0.72414762, 0.88120979, 0.11835337, 0.66416013, 0.22930948)
(0.18195806, 0.79452837, 0.42982909, 0.25295562, 0.33908379, 0.64721149, 0.08522781, 0.66118902, 0.53162605, 0.45882815)
(0.13671851, 0.54242593, 0.39423382, 0.53456789, 0.29504329, 0.27866420, 0.56393027, 0.20149061, 0.82744938, 0.42536479)
(0.79879916, 0.53091151, 0.72728485, 0.43860471, 0.67712599, 0.61689907, 0.73907834, 0.36495736, 0.54113752, 0.31300071)
(0.69004393, 0.23423967, 0.69294363, 0.47794774, 0.09996464, 0.34573269, 0.39505005, 0.53937948, 0.56217277, 0.78782427)
(0.35119113, 0.70851296, 0.83193016, 0.56674975, 0.42993960, 0.80385351, 0.10292745, 0.33717152, 0.45751846, 0.50718731)
(0.73141354, 0.58403164, 0.41379020, 0.15603493, 0.56989259, 0.25654772, 0.27575201, 0.49608600, 0.29119772, 0.50489610)
(0.62016398, 0.51547027, 0.31354818, 0.45104477, 0.05403574, 0.69599372, 0.53149253, 0.16958608, 0.30275765, 0.74758995)
(0.72278905, 0.12008660, 0.36840492, 0.51739234, 0.05516039, 0.31941873, 0.39510280, 0.36914736, 0.48775730, 0.86624753)
(0.68659920, 0.80457842, 0.75085020, 0.80736542, 0.65493256, 0.35651511, 0.15388563, 0.70380616, 0.32173902, 0.77081865)
(0.77435589, 0.60988575, 0.93619126, 0.33715227, 0.37819040, 0.45657870, 0.85532653, 0.54752028, 0.36603221, 0.80830270)
(0.09936222, 0.35133106, 0.27404091, 0.38250473, 0.73059005, 0.15267703, 0.71720260, 0.23198682, 0.44238356, 0.76786703)
(0.58790141, 0.30603129, 0.41188258, 0.03278207, 0.68095797, 0.63759983, 0.65266126, 0.63848311, 0.30262700, 0.38863027)
(0.75112498, 0.58672804, 0.32897848, 0.76054406, 0.75277853, 0.45359275, 0.58992290, 0.55720365, 0.40226793, 0.57126111)
(0.38796911, 0.63108945, 0.26243261, 0.58214164, 0.29856986, 0.69866717, 0.15601875, 0.79382563, 0.54078215, 0.55340827)
(0.53118044, 0.44220829, 0.46189764, 0.08763530, 0.48942384, 0.25114137, 0.58084017, 0.64090157, 0.62084115, 0.64088571)
(0.68820256, 0.17137976, 0.15035410, 0.22706361, 0.14701395, 0.71416909, 0.89977747, 0.63459229, 0.38844010, 0.26736870)
(0.41613168, 0.68720150, 0.56279844, 0.42037684, 0.65582347, 0.52114755, 0.78132898, 0.07652042, 0.37989709, 0.73475444)
(0.64387810, 0.72106296, 0.93379843, 0.33119044, 0.42645279, 0.45807889, 0.61898983, 0.38548195, 0.21336992, 0.61669320)
(0.63018894, 0.27199954, 0.38213271, 0.33549374, 0.31303221, 0.49456701, 0.89208007, 0.48263204, 0.40539122, 0.25265777)
(0.38198620, 0.85660642, 0.24734341, 0.19823220, 0.37885338, 0.73800641, 0.73726320, 0.35182658, 0.37743822, 0.20919602)
(0.27394050, 0.14921379, 0.80723512, 0.68059152, 0.09399150, 0.58146971, 0.41742334, 0.57811743, 0.94787133, 0.43823835)
(0.59586328, 0.57011694, 0.66693741, 0.51626575, 0.53085399, 0.63672429, 0.16419940, 0.46267945, 0.43102321, 0.08821697)
(0.66927898, 0.69684362, 0.18374012, 0.91348994, 0.81665683, 0.74234867, 0.53313488, 0.08842437, 0.55776513, 0.20292312)
(0.15319543, 0.45017540, 0.21178026, 0.80899513, 0.42315304, 0.48401818, 0.78191489, 0.18372975, 0.41642758, 0.23834074)
(0.31372541, 0.60436136, 0.25242600, 0.79290873, 0.24136770, 0.36201924, 0.58917791, 0.52673447, 0.40601182, 0.56743610)
(0.47251374, 0.51808250, 0.85519636, 0.20625474, 0.77470922, 0.26474625, 0.83976555, 0.73701918, 0.43627715, 0.42522666)
(0.63503885, 0.56690049, 0.70172614, 0.67816573, 0.49253014, 0.48693249, 0.30871981, 0.51994389, 0.82135880, 0.84249175)
(0.44170079, 0.41990826, 0.62446374, 0.12420574, 0.76426667, 0.43128800, 0.90931535, 0.59491068, 0.41851193, 0.32772851)
(0.33203733, 0.28947178, 0.60152698, 0.15220158, 0.78403759, 0.37505281, 0.71691209, 0.83754450, 0.36975181, 0.16916095)
(0.37069839, 0.40142980, 0.29696667, 0.11568183, 0.22140606, 0.83999544, 0.70524055, 0.51488507, 0.67702830, 0.51307201)
(0.44435093, 0.71511561, 0.22906761, 0.20169954, 0.67412710, 0.72289675, 0.26475820, 0.58453280, 0.60560703, 0.64692098)
(0.49709326, 0.45290282, 0.45635247, 0.67975253, 0.16097744, 0.81470931, 0.01868556, 0.51788473, 0.62374419, 0.37694144)
(0.11856318, 0.59706569, 0.36247572, 0.32936493, 0.10425689, 0.44376928, 0.76925409, 0.47578385, 0.82197523, 0.22579637)
(0.43461868, 0.79577160, 0.19921237, 0.58054328, 0.45637703, 0.61627960, 0.39267120, 0.89127803, 0.64145583, 0.46815839)
(0.38014027, 0.66398615, 0.48792633, 0.17157124, 0.27553099, 0.03323373, 0.47332418, 0.27629045, 0.73384112, 0.31554002)
(0.62325513, 0.23475270, 0.23977415, 0.78759074, 0.22770986, 0.46118882, 0.79427785, 0.17690143, 0.55929279, 0.60250860)
(0.11906133, 0.42037624, 0.34805250, 0.43625459, 0.82663298, 0.13101192, 0.76602429, 0.06108240, 0.51361865, 0.52983683)
(0.60508418, 0.56448448, 0.63611978, 0.33661661, 0.62936372, 0.40304634, 0.57180303, 0.89978641, 0.62475491, 0.55460143)
(0.66431707, 0.68730521, 0.73159522, 0.77641755, 0.67204726, 0.67863035, 0.54927546, 0.15142533, 0.68124962, 0.33601001)
(0.53063673, 0.69396538, 0.47070980, 0.65279251, 0.44891390, 0.78925663, 0.07980692, 0.58552158, 0.34717426, 0.49217996)
(0.71523511, 0.48665407, 0.41846582, 0.19606282, 0.26369452, 0.40711808, 0.76440811, 0.78759950, 0.78645647, 0.40936345)
(0.73742783, 0.52849805, 0.38269928, 0.80514431, 0.43841225, 0.76250809, 0.70385331, 0.10715415, 0.73725784, 0.22775231)
(0.19916859, 0.36079705, 0.46931344, 0.28630185, 0.41956303, 0.20800008, 0.57994288, 0.32883769, 0.56761444, 0.58108848)
(0.66788977, 0.66703314, 0.30519938, 0.50607389, 0.69417173, 0.58378774, 0.59106076, 0.20309779, 0.81670994, 0.39579362)
(0.91741008, 0.19566765, 0.22453253, 0.28472838, 0.19825634, 0.60877669, 0.27560738, 0.73309565, 0.34278777, 0.19752699)
(0.30841497, 0.16178861, 0.49233711, 0.22847725, 0.55541027, 0.43543512, 0.47101480, 0.09757839, 0.83133602, 0.62635833)
