(0.10553069, 0.19546513, 0.24766454, 0.47227025, 0.24582520, 0.60770035, 0.45742154, 0.35426983)
(0.54718584, 0.08899070, 0.04704826, 0.84342659, 0.54205155, 0.48737031, 0.08132369, 0.55648547)
(0.77000636, 0.19188912, 0.40450421, 0.75971943, 0.21217486, 0.47012943, 0.27263436, 0.28871575)
(0.73288721, 0.06251334, 0.91021520, 0.41964921, 0.33194107, 0.31227815, 0.77435464, 0.09544890)
(0.70977420, 0.60319567, 0.53807604, 0.33037627, 0.61349767, 0.38632712, 0.55268675, 0.43395919)
(0.50148082, 0.14600091, 0.52400404, 0.39669746, 0.94335032, 0.06886532, 0.48061097, 0.57869768)
(0.46462607, 0.61850864, 0.42005965, 0.37596825, 0.29417801, 0.23285270, 0.36111820, 0.08802299)
(0.78639323, 0.95800477, 0.56554651, 0.30844095, 0.40770757, 0.13659719, 0.45581579, 0.16659369)
(0.49230504, 0.17893146, 0.25227615, 0.35434234, 0.55085301, 0.31430250, 0.01075427, 0.71825486)
(0.27990052, 0.89966291, 0.47417289, 0.66064590, 0.15607095, 0.58651865, 0.15188886, 0.82186335)
(0.44722736, 0.28581724, 0.47370496, 0.21724421, 0.02653955, 0.12182307, 0.07388181, 0.01998619)
(0.84278929, 0.12253187, 0.54405534, 0.41722780, 0.24260807, 0.92802775, 0.97020918, 0.28700772)
(0.39917850, 0.08937005, 0.24292217, 0.44853783, 0.56282896, 0.77036339, 0.80065888, 0.44028068)
(0.75268674, 0.65821874, 0.17228438, 0.29913953, 0.62860805, 0.51407105, 0.05215932, 0.21989359)
(0.27247721, 0.96999973, 0.28198367, 0.71759981, 0.65907437, 0.39356264, 0.09981326, 0.29990804)
(0.72504544, 0.57980889, 0.76921839, 0.36110902, 0.75235313, 0.26782367, 0.76028848, 0.19944403)
(0.77225733, 0.08565795, 0.84075648, 0.92859042, 0.24038693, 0.25463954, 0.59886289, 0.55982500)
(0.80667865, 0.10026342, 0.66655189, 0.39654335, 0.06025248, 0.33076796, 0.26402503, 0.72120398)
