(0.71310520, 0.53094238, 0.30966482, 0.70792145, 0.66097796, 0.29959619, 0.59260279, 0.76617527, 0.60443044, 0.55460930)
(0.62031823, 0.47518575, 0.44823104, 0.23209472, 0.73215353, 0.85845405, 0.45237330, 0.15019278, 0.17907169, 0.82911015)
(0.35413823, 0.11122279, 0.56442350, 0.44292599, 0.51517445, 0.46792138, 0.42863074, 0.13495421, 0.28490397, 0.28788736)
(0.36584270, 0.72313350, 0.46481311, 0.19474761, 0.68521965, 0.24566153, 0.78965932, 0.36146227, 0.42655453, 0.72042084)
(0.44853795, 0.70275289, 0.57537436, 0.46449161, 0.25036508, 0.48590413, 0.66763127, 0.76515186, 0.39914638, 0.61403608)
(0.14648238, 0.70071429, 0.59226412, 0.28634593, 0.18333708, 0.26270723, 0.51740748, 0.80236018, 0.60392964, 0.55336583)
(0.58645433, 0.60838211, 0.27986649, 0.28300056, 0.87031186, 0.50478858, 0.28737032, 0.21636009, 0.39477456, 0.74669147)
(0.14857392, 0.74583369, 0.66295129, 0.67641824, 0.51799488, 0.35930076, 0.60688227, 0.65637141, 0.41678572, 0.37266266)
(0.23836882, 0.70181173, 0.59574169, 0.25669271, 0.52216190, 0.61848533, 0.61236137, 0.58882439, 0.80752861, 0.14782454)
(0.32261223, 0.61853218, 0.57122558, 0.28850004, 0.74928534, 0.73013264, 0.60247529, 0.10893769, 0.34468991, 0.71440905)
(0.15017721, 0.70104128, 0.90100223, 0.39413831, 0.25435758, 0.49455500, 0.10428388, 0.52823514, 0.61150461, 0.45962375)
(0.40673387, 0.74439919, 0.78554255, 0.27629283, 0.53272885, 0.73846304, 0.54103881, 0.31989822, 0.77640355, 0.38958022)
(0.19119710, 0.58263934, 0.65054828, 0.65855646, 0.53109574, 0.49763763, 0.30132231, 0.40938151, 0.48556593, 0.41679791)
(0.41566101, 0.58942813, 0.74036485, 0.81695378, 0.66166002, 0.44856191, 0.20878887, 0.46664041, 0.62090099, 0.34924012)
(0.26984969, 0.37491459, 0.72830850, 0.55902845, 0.71808702, 0.41282231, 0.73341125, 0.13369653, 0.58416176, 0.43508610)
(0.54832280, 0.74081111, 0.45796895, 0.53230685, 0.61277306, 0.24724989, 0.64688003, 0.78930598, 0.72198844, 0.49432743)
(0.71306032, 0.34951723, 0.33177209, 0.63429016, 0.89895833, 0.33137345, 0.51476657, 0.22767577, 0.31899962, 0.82512861)
(0.39088434, 0.61665863, 0.58231777, 0.64842659, 0.77361470, 0.48171091, 0.28991759, 0.38437143, 0.62269682, 0.23204015)
(0.59411705, 0.56781214, 0.34858000, 0.37093121, 0.62699825, 0.32584715, 0.74651152, 0.70093220, 0.91374904, 0.47374049)
(0.39028609, 0.68913257, 0.66260844, 0.78392333, 0.60320950, 0.46725795, 0.36207309, 0.52127576, 0.52118981, 0.79035336)
(0.70519829, 0.23545484, 0.38967699, 0.83476359, 0.55866104, 0.72663945, 0.35119614, 0.49100465, 0.72347969, 0.56398183)
