(0.46354997, 0.60821432, 0.63637435, 0.30986121, 0.27997643, 0.38112393, 0.53131932, 0.46401009, 0.74232173, 0.82516855)
(0.34771490, 0.19743069, 0.08173887, 0.54917121, 0.81688160, 0.44526294, 0.18910876, 0.65266836, 0.16979745, 0.53480464)
(0.23337997, 0.74724799, 0.27529618, 0.26530284, 0.59671974, 0.71445251, 0.36109626, 0.54730266, 0.59974205, 0.18227410)
(0.63240230, 0.62707603, 0.54640085, 0.23534730, 0.41331282, 0.22398569, 0.71126956, 0.38068780, 0.25895166, 0.47976136)
(0.21165499, 0.09816661, 0.88758063, 0.83170903, 0.84158713, 0.32073039, 0.39450669, 0.28630644, 0.44071606, 0.52523929)
(0.40046218, 0.49279183, 0.36284912, 0.64362639, 0.46721235, 0.63317013, 0.39350075, 0.34681606, 0.21783504, 0.57298017)
(0.76843828, 0.35394326, 0.28488460, 0.79313993, 0.74472594, 0.71592420, 0.78620452, 0.64835775, 0.14112757, 0.39033011)
(0.44674188, 0.32651940, 0.32231674, 0.57758540, 0.27726361, 0.27598420, 0.31369972, 0.46195686, 0.14552988, 0.77024746)
(0.27125916, 0.11651865, 0.68213630, 0.49339128, 0.30609637, 0.12460432, 0.40784627, 0.83802915, 0.59183645, 0.55839157)
(0.72893083, 0.54936898, 0.38842946, 0.51497418, 0.63580155, 0.67505974, 0.77780730, 0.53347880, 0.45399249, 0.63779074)
(0.25212806, 0.68319285, 0.39326081, 0.55808622, 0.58969533, 0.89653909, 0.55091220, 0.28000292, 0.36229992, 0.50777161)
(0.55405855, 0.70523244, 0.51790112, 0.60184801, 0.29703498, 0.48255339, 0.43320143, 0.40591848, 0.37686935, 0.37729958)
(0.49069628, 0.78456330, 0.51518381, 0.21019912, 0.18756141, 0.36294571, 0.70282167, 0.48748687, 0.29239649, 0.35579324)
(0.25628704, 0.68806082, 0.52845353, 0.31657496, 0.43102306, 0.40731764, 0.31586495, 0.25838098, 0.34392700, 0.32448751)
(0.26564270, 0.32301509, 0.45083189, 0.46900609, 0.26370272, 0.59151316, 0.61696845, 0.64717847, 0.27307415, 0.64124590)
(0.85674971, 0.51789886, 0.55458403, 0.58519924, 0.49095359, 0.19186369, 0.69279909, 0.56362265, 0.31142747, 0.45403260)
