(0.33968061, 0.16736515, 0.38429007, 0.57068312, 0.49364337, 0.60389084, 0.90731823, 0.01531765)
(0.52525461, 0.87955058, 0.18513167, 0.12747870, 0.71985543, 0.25038025, 0.01329754, 0.37979564)
(0.27876043, 0.55895770, 0.28272158, 0.88963032, 0.87392193, 0.35698578, 0.02822809, 0.12990208)
(0.25418535, 0.38852704, 0.78339529, 0.81580245, 0.92214274, 0.35257483, 0.67836726, 0.04827075)
(0.22907019, 0.64001590, 0.17802353, 0.94616348, 0.39421996, 0.29643744, 0.08408944, 0.02103394)
(0.26331869, 0.31259614, 0.34318545, 0.85431713, 0.67963916, 0.39201128, 0.17141914, 0.11389637)
(0.55883676, 0.65848160, 0.92750865, 0.78847432, 0.13146487, 0.10603461, 0.36675763, 0.04909636)
(0.51656091, 0.41284272, 0.84289420, 0.30984965, 0.01866701, 0.20951438, 0.47721416, 0.00878027)
(0.46719387, 0.04639053, 0.21235047, 0.86283135, 0.50789869, 0.28357926, 0.18390834, 0.78153783)
(0.51622897, 0.64158762, 0.68676496, 0.38865745, 0.22146447, 0.01151899, 0.83843076, 0.05885558)
(0.39209792, 0.06961781, 0.10976963, 0.23793036, 0.18027395, 0.31648794, 0.50021398, 0.54042166)
(0.56556237, 0.32697642, 0.45680630, 0.60068274, 0.17624970, 0.62242270, 0.58929235, 0.39608154)
(0.53104013, 0.75983876, 0.28164849, 0.02386351, 0.27278039, 0.78525907, 0.16696070, 0.06357944)
(0.29346764, 0.40089330, 0.11150777, 0.65183771, 0.52575821, 0.22276469, 0.37777871, 0.91730624)
(0.92816937, 0.55315745, 0.97268051, 0.60795331, 0.00727040, 0.97438341, 0.47004884, 0.78236711)
(0.60035515, 0.51073194, 0.39487132, 0.59500170, 0.81106591, 0.27850044, 0.11297596, 0.32785454)
(0.46077302, 0.16671696, 0.44215459, 0.82897723, 0.23429981, 0.36125663, 0.01995177, 0.73479170)
(0.11924504, 0.81536901, 0.47296435, 0.52059537, 0.58535320, 0.91756314, 0.48605773, 0.32660726)
(0.58771902, 0.60089409, 0.62822920, 0.29753315, 0.16740866, 0.88392359, 0.49676850, 0.72154284)
(0.91331583, 0.90707552, 0.61968011, 0.73633033, 0.84029466, 0.27276990, 0.30398121, 0.17752254)
