(6.00581932, 2.75082517, 4.92994833, 4.17998266, 7.62760973, 3.67334533)
(0.00000000, 6.50091457, 5.43803406, 4.66659021, 4.91895914, 0.00000000)
(2.46087694, 5.55183268, 6.06401968, 6.59852266, 6.91099072, 3.87847090)
(5.96749306, 2.76340294, 5.62027836, 3.08890939, 8.53965664, 10.30870342)
(9.35117722, 7.39064932, 11.10514736, 2.90095806, 6.07550383, 5.23132563)
(1.84285259, 9.72601509, 2.81170988, 5.11626673, 2.27819109, 4.63295698)
(7.66508245, 2.76797104, 3.04015303, 9.33376598, 6.33517170, 7.61135101)
(10.80386925, 10.90901661, 3.88464355, 13.48782730, 4.47695732, 7.80358362)
(6.78817225, 5.71752310, 4.79233408, 7.19637775, 8.03689861, 6.84089088)
(8.62451839, 4.63230467, 4.17116165, 6.32987499, 6.00224447, 13.23100758)
(7.89620399, 12.38672829, 0.42176887, 5.99026918, 2.73229456, 9.97307301)
(7.17808723, 1.63309801, 1.26577890, 6.52952003, 6.80916977, 5.35983467)
(10.55111217, 5.37662458, 7.06566048, 11.27081490, 6.56759405, 1.23008919)
(6.33592844, 4.79537201, 0.58283776, 1.93584967, 4.83690882, 0.00000000)
(7.68574572, 6.53396606, 5.36361408, 12.50178242, 8.54467487, 6.64059305)
(10.72732544, 7.04583883, 4.36740780, 14.42824173, 6.43978739, 9.44235325)
(10.98738480, 9.72749615, 9.57341766, 12.91718197, 10.64566898, 21.17267609)
(8.22606468, 1.88556242, 9.37292385, 5.60141182, 2.73420596, 7.44062519)
(5.61956596, 8.50568962, 4.74195433, 4.79867601, 2.74610686, 8.54570580)
(3.95078945, 8.34821320, 2.03278708, 2.62465978, 8.31842613, 6.96100044)
(3.57169342, 5.69458437, 5.61601543, 3.48391581, 6.80598354, 4.53301859)
(5.43707180, 0.55959165, 4.29900360, 7.88024950, 4.99996853, 0.41395107)
(3.59529996, 2.99602842, 5.83169317, 8.71690464, 5.67577028, 3.19822216)
(3.41630006, 5.16065788, 9.84939194, 5.24760580, 6.24642134, 13.36037922)
(6.23225021, 6.21567249, 5.80750322, 1.83978927, 7.49654627, 0.51864231)
(6.28912926, 2.44990826, 1.96929693, 4.72082615, 8.74124050, 3.05189919)
(3.51377225, 2.48998475, 4.27501965, 1.65008986, 7.90721178, 4.83629942)
(5.84032965, 2.80078268, 3.43757296, 2.83916926, 0.51950973, 6.03806067)
(3.97304225, 8.13469601, 1.83930123, 2.76738286, 8.06985283, 7.24119949)
(2.33373189, 5.57073212, 0.45925757, 1.17425239, 6.32793903, 4.51050758)
(10.87073421, 8.97253704, 6.65002918, 0.93159252, 7.96701479, 16.39668465)
(8.00428104, 4.57698345, 7.08309078, 8.90195465, 6.28114891, 15.66550064)
(8.55636215, 9.67763233, 3.54774523, 3.75899172, 3.71317387, 11.77060032)
(4.05095243, 11.38874245, 0.96886867, 4.11423540, 3.59045243, 7.08767986)
(4.30296183, 12.07603931, 1.39154100, 3.19469094, 2.53778243, 7.95106173)
(2.50070953, 9.83354950, 2.46494746, 7.19266224, 5.82285786, 7.73780203)
(13.06292725, 4.30873251, 5.46471262, 10.54114342, 6.36115551, 7.39486217)
(5.89933443, 6.92235804, 0.31049120, 0.15586914, 5.91263247, 3.11342740)
(8.33386993, 7.53676558, 6.84000111, 8.33171558, 3.44795966, 1.87317467)
(4.48588419, 5.44416952, 7.79384613, 5.78204489, 5.15129089, 9.24440479)
(1.09796143, 4.99787140, 1.29512239, 2.24360681, 6.59202194, 6.17769909)
(8.49288273, 8.49713039, 6.11539841, 12.07625580, 8.52922249, 15.20390320)
(7.75406408, 11.95737934, 2.15704918, 7.07238913, 5.09055471, 2.56942248)
(0.96875215, 6.85046721, 3.35244393, 4.37193441, 3.10784578, 5.87928581)
(6.83347368, 6.19620228, 2.96941280, 4.94805479, 8.76145840, 16.11685371)
(23.12986565, 11.10000801, 7.40101290, 6.83034992, 4.00035763, 7.65860319)
(2.18709540, 4.66570902, 4.24019527, 5.95343018, 6.18655300, 1.32060254)
(5.62453985, 11.50947666, 2.67003846, 10.40180683, 3.99088550, 5.61235523)
(1.24287760, 6.31484365, 1.98065329, 3.60023594, 6.23848534, 10.31913662)
(13.18982887, 6.78990507, 6.49199820, 8.43236923, 7.69812346, 17.49364853)
(8.09034157, 5.41487503, 4.05590105, 13.04926872, 8.48608971, 16.83489799)
(3.51141500, 6.76871109, 4.72423172, 9.20974827, 7.74901056, 0.55738544)
(2.93593383, 6.60191822, 0.48531735, 1.95089102, 6.39069557, 6.36343813)
(5.30745983, 0.35193580, 7.09225702, 9.77092171, 2.57264161, 7.02098036)
(2.44401383, 5.64813375, 0.32521796, 1.02909529, 5.79174471, 5.15634680)
(9.06683731, 7.83196402, 7.74484015, 5.40460920, 7.28204346, 0.53980279)
(13.15753746, 6.38200903, 3.74660707, 8.60706043, 8.31325722, 8.26491451)
(9.14343166, 7.91372061, 0.83163202, 2.75432801, 5.26798153, 3.59984064)
(10.47257042, 0.30471539, 4.70798540, 7.30759573, 4.39294195, 6.63986206)
(12.62042046, 4.27769613, 6.83708000, 6.88490486, 2.73862576, 11.83657360)
(9.56661129, 1.75541818, 2.45937538, 5.20987654, 6.47682285, 4.50154161)
(1.52956426, 3.50061083, 8.43594742, 5.94190025, 5.40897083, 3.24305391)
(6.26692152, 2.83644986, 3.50246549, 4.12716341, 8.68930054, 1.94828546)
(16.30459213, 7.86746359, 4.53491926, 5.00923157, 9.32835865, 17.94772530)
(6.69295835, 2.90112543, 2.42815208, 5.30626583, 8.26114082, 3.68542194)
(8.31118488, 9.01407433, 0.53501177, 6.51615858, 3.09079027, 8.11729336)
(4.88835716, 4.92769623, 0.00517464, 0.11852644, 3.96548200, 2.48391581)
(12.77053738, 7.04142570, 9.16678810, 8.25897884, 4.79908085, 8.64171219)
(9.22583771, 11.12559795, 7.59344196, 11.11607361, 3.94200277, 7.66515779)
(7.67569399, 7.46785736, 0.38255861, 1.38533592, 6.58383608, 1.61992133)
(3.82603216, 2.48834014, 4.46065331, 8.42104721, 7.89584255, 7.11521101)
(4.54779482, 6.32935143, 0.20602381, 0.58723813, 5.70319462, 4.67064285)
(2.80768275, 8.22880936, 1.03773069, 2.35000706, 3.70703506, 4.81486797)
(4.86248589, 6.51311636, 4.84980631, 8.15201855, 8.44091225, 0.75295067)
(9.83813477, 11.81899166, 5.69246912, 11.46011639, 3.63192105, 3.89446092)
(7.02075005, 7.25101185, 3.16314602, 6.08588791, 0.95562506, 10.85312939)
(6.09985542, 7.62444782, 6.22742796, 9.46434116, 7.79764223, 12.14420891)
(6.98928308, 6.98718596, 6.75262356, 13.79009247, 11.54137611, 9.63315773)
(11.46927738, 5.90485668, 6.34154797, 6.11286783, 7.12469149, 15.40961647)
(7.77572632, 1.16343570, 4.99795723, 0.98141015, 3.11257553, 4.39749813)
(10.80595016, 9.36324883, 4.27481270, 4.55424213, 4.78389406, 4.70979643)
(6.18490458, 6.80017662, 5.90086794, 3.40360308, 6.33448505, 0.00000000)
(9.48675251, 6.48933363, 9.09365177, 4.74240923, 9.81558609, 14.80113602)
(8.09099102, 7.65639257, 2.83195615, 3.85279059, 4.82112646, 3.68644428)
(16.35249519, 9.18137741, 5.02371216, 10.23350620, 11.23585606, 18.50673294)
(4.14505863, 8.46529007, 1.11962569, 5.38195086, 5.45645714, 6.22024965)
(2.06014538, 7.32283974, 4.12929249, 7.02687788, 3.01831269, 8.52091026)
(8.51008511, 9.15448570, 6.35634947, 8.00758171, 12.09593582, 19.54807854)
(4.44925594, 5.75677443, 2.65545154, 0.66777653, 5.47090006, 1.30991685)
(7.29201603, 2.26971459, 0.88421774, 4.07209682, 6.77316332, 3.87841368)
(6.32215500, 5.81006527, 4.82937431, 11.38662624, 8.60242081, 15.28765106)
(6.44048357, 8.03730011, 5.35825443, 14.14649677, 7.11829662, 0.75143462)
(4.34262514, 0.00000000, 5.42487097, 9.51509762, 2.70499873, 7.12440348)
(5.25647354, 4.62328005, 0.30043146, 1.10577333, 4.02206469, 0.15667360)
(10.56431007, 6.14266872, 3.45271134, 0.76466048, 5.20553493, 10.93854141)
(6.02697325, 7.77463245, 8.80816841, 9.86938286, 6.17515135, 14.34633827)
(6.49880409, 1.54754066, 6.01695776, 8.98320103, 5.54778481, 3.57613969)
(6.63660383, 10.29381371, 0.51737821, 4.43556833, 3.45939946, 7.64830732)
(11.28886986, 5.92665529, 9.41127872, 12.44261265, 9.69714737, 8.72401333)
(5.53026056, 8.10120964, 5.66908407, 13.23407650, 6.36812544, 7.92257738)
(14.47477531, 4.70711470, 5.80082178, 7.60326385, 3.26157260, 6.58173227)
(3.43105698, 4.77560520, 8.52661228, 5.24492407, 5.99193239, 3.02543902)
(7.31454134, 6.45563555, 0.21452361, 0.41783962, 5.56316948, 2.57171488)
(12.79618549, 8.48930168, 5.84782648, 16.16114044, 9.57951450, 9.87310028)
(7.86755514, 1.74330533, 8.45830727, 5.27977324, 2.56905818, 7.62739992)
(4.54866791, 8.17934990, 1.26035392, 4.19803429, 0.92795289, 3.17513561)
(14.87214851, 12.52069378, 5.42065239, 10.23985386, 3.83140612, 5.51159191)
(12.23591805, 6.50804996, 6.20791101, 14.70034218, 7.47668743, 10.39670277)
(1.31662178, 4.70382786, 9.41724682, 4.80712366, 6.14225769, 5.66145182)
(9.07373238, 8.12684917, 8.06008244, 9.52991390, 8.26984024, 10.25090504)
(3.87592959, 5.57278109, 0.14763750, 0.00000000, 5.24478865, 2.71812201)
(3.66052198, 7.98738194, 2.80791807, 1.09197593, 8.71862793, 6.31846762)
(6.36459160, 6.41118050, 3.06298757, 4.31792927, 0.34181553, 0.91748339)
(5.66190624, 5.77696896, 4.02432442, 13.98879528, 8.45609474, 2.49602675)
(10.86430836, 7.09788084, 9.34844875, 4.97036314, 4.80798912, 9.11932278)
(4.81223965, 8.67049026, 3.81612802, 1.99979997, 5.45529032, 3.05574274)
(13.11383152, 3.41909480, 5.95158815, 12.64779186, 7.78131008, 6.90185547)
(17.14881706, 7.57384109, 6.60128975, 2.35823488, 7.94950008, 13.92996025)
(0.26296511, 7.67312860, 2.63925290, 5.67681456, 6.60268688, 11.21784210)
(4.01021957, 3.61662984, 0.00000000, 0.68149585, 3.36973405, 0.19423544)
(10.18835068, 8.29344177, 5.41598892, 1.27859044, 3.11620355, 3.75503278)
(7.00601721, 4.94730759, 2.98852062, 4.71174145, 6.29031420, 9.13835144)
(4.98723316, 2.46119094, 6.21116734, 5.14192247, 4.62479877, 4.49078989)
(13.25782299, 9.37574863, 4.84640312, 5.13239574, 6.75322294, 6.84795713)
(8.91980553, 8.97872543, 4.02632761, 4.38026476, 3.87372923, 2.65994143)
(11.59782600, 6.46922207, 8.00372124, 8.32018375, 7.65985680, 18.09484291)
(8.73612690, 10.21818447, 6.64095306, 6.82258749, 2.07808256, 3.66725063)
(6.55989885, 7.29635191, 0.76211542, 1.81756735, 2.64551640, 3.56479120)
(8.54092884, 7.53057718, 4.57510662, 9.13606644, 9.55043030, 3.40457630)
(5.41498852, 6.27862501, 0.22321329, 1.18613827, 5.65494967, 0.37538397)
(5.96556520, 3.83585405, 6.29900980, 5.48834944, 4.73689938, 10.00378704)
(7.71026945, 3.53655457, 3.42397261, 4.39044523, 9.71828556, 5.59164953)
(10.68892479, 9.80165386, 6.51058674, 3.25681067, 7.10346603, 16.33761024)
(7.32883453, 4.31148767, 1.42782784, 4.20330334, 0.93908346, 1.80388248)
(9.38132668, 7.55587530, 5.07518482, 5.58272743, 9.18011284, 11.47615147)
(6.62916899, 4.59203815, 4.94484043, 8.98957920, 4.96183491, 0.00000000)
(8.07151222, 2.09258723, 9.48539448, 8.94331932, 4.36111450, 12.21744251)
(8.13234901, 4.07951021, 7.49970531, 8.24599934, 3.79067540, 6.18471003)
(10.71602631, 10.54576206, 7.17841101, 14.31760120, 10.85607147, 9.38106251)
(16.36183167, 7.53439474, 4.98646975, 6.85967159, 2.53711152, 9.83970261)
(8.13634872, 3.70244122, 2.95780373, 6.13239861, 6.54553699, 4.71214581)
(7.57983065, 6.60082102, 5.62992477, 0.09787092, 8.12437534, 3.01833606)
(2.33126664, 1.65621734, 6.09510946, 4.01711655, 2.91520381, 0.00000000)
(7.46765041, 5.40819073, 4.88651133, 1.67905819, 5.23384333, 1.29178953)
(7.01452923, 6.85286283, 10.21458530, 2.70458531, 5.29143333, 7.01806545)
(6.17734241, 6.89798641, 9.01563454, 11.25631618, 5.84885931, 21.36320114)
(6.48049927, 7.33026600, 0.00000000, 4.27001286, 3.96261859, 6.18237066)
(8.83038616, 2.56083870, 5.30402374, 7.08430719, 7.92500019, 3.85057330)
(10.91255379, 6.29798555, 11.65393066, 7.17384768, 4.07916164, 13.26996231)
(11.09277344, 7.22280741, 8.48929977, 3.68275571, 9.30841446, 5.49086714)
(10.00390244, 8.28748608, 7.60132504, 14.60927677, 9.57842350, 7.28042746)
(0.71889651, 5.41710329, 4.97507906, 1.61413956, 2.72453475, 2.07361960)
(7.56526375, 5.61540604, 2.77085829, 4.15975523, 6.67969561, 10.68484879)
(13.76579285, 9.62520695, 2.55715919, 6.99913502, 4.18666458, 4.47779703)
(13.89564228, 9.54700089, 3.70070148, 7.69311619, 6.28522015, 4.90486479)
(5.05200481, 8.39204311, 1.45355821, 4.68186522, 3.84882808, 6.17649889)
(11.84760761, 5.33057213, 8.20545578, 5.48275614, 7.53501701, 4.08526134)
(6.77746725, 3.46009088, 4.31352758, 3.69187689, 5.77632427, 2.36954618)
(9.58990955, 4.85856342, 2.04851651, 3.37459755, 7.51998091, 11.46437550)
(18.44390488, 9.14931393, 12.55516243, 9.76886845, 5.53960562, 14.53355026)
(7.05999660, 5.72968817, 3.99456692, 12.95191956, 6.84975672, 2.48749399)
(8.31927395, 11.11051369, 3.67937469, 5.77677107, 3.15284729, 12.98236656)
(13.51872444, 10.42513752, 6.24331808, 6.69339943, 3.55106235, 9.52377892)
(6.71087170, 6.31963444, 0.93639714, 0.69520259, 6.17418575, 0.54799557)
(8.11713409, 3.90389657, 4.98199606, 3.31136656, 7.79612732, 5.51589727)
(2.84091854, 2.14155269, 2.23547649, 1.70029378, 4.42892265, 2.49422956)
(12.26563358, 8.58533096, 7.75865984, 0.74695444, 8.85557938, 5.86713934)
(6.60529184, 9.78188610, 0.13950516, 5.51513958, 3.00288558, 8.79189682)
(10.68698025, 2.23483634, 3.16840458, 10.28813267, 3.15405393, 2.31646824)
(3.01307750, 2.76174855, 5.70342064, 8.77298450, 8.89817715, 7.86374760)
(4.78506279, 6.39908266, 6.36621952, 0.28811708, 6.97429991, 3.48030281)
(2.44317627, 7.23790741, 7.28208828, 7.76186275, 3.41332054, 13.04640579)
(1.68593264, 5.97646761, 5.35790682, 5.74441385, 7.67512512, 4.98132277)
(0.15676214, 7.16222334, 8.11552429, 3.93787313, 4.01966667, 7.41856909)
(7.45052385, 3.88237906, 4.41681385, 13.08607674, 5.79349136, 4.55214214)
(11.95030880, 2.34022379, 6.93811798, 10.94367599, 6.82902193, 13.16073513)
(8.38973331, 1.89060616, 2.45583463, 9.85133362, 3.60935640, 4.94488907)
(8.32062340, 2.33222651, 8.17920017, 11.86156940, 6.87724876, 9.47331905)
(10.98298073, 7.57542372, 4.44799948, 5.49350548, 3.04412436, 7.25494719)
(5.57798147, 6.74029160, 4.71428442, 6.39917040, 9.61109257, 6.79207897)
(1.63103020, 4.83655930, 5.95235252, 2.37421989, 5.99996996, 5.39804649)
(12.04539967, 11.00110626, 4.36216402, 11.09855747, 4.39413691, 11.41614914)
(5.47277498, 1.69048572, 5.60973358, 4.91292858, 2.90317655, 4.78320885)
(6.39416838, 7.62430239, 5.62164736, 4.71325970, 4.55966330, 7.08904696)
(6.48619938, 5.79017782, 4.14994621, 4.42586136, 8.35479546, 2.33945632)
(4.49942446, 1.85087216, 7.50713491, 6.22642851, 3.51392555, 6.48642540)
(1.20543289, 10.62323475, 3.94376016, 6.81651163, 3.63956976, 9.66393375)
(3.03537083, 8.11213875, 2.67278218, 2.84486699, 9.24867344, 5.25930023)
(9.82362080, 8.12631893, 2.67981148, 3.97318769, 4.53486156, 5.95526361)
(0.61638439, 6.85905409, 1.31239557, 3.80688357, 6.62338448, 8.51886368)
