(0.60816777, 0.59727228, 0.44189185, 0.47860569, 0.52219003, 0.51076478, 0.71246195, 0.45423713, 0.63690013, 0.90956622)
(0.58585113, 0.36790368, 0.53268480, 0.67333972, 0.41181421, 0.08554137, 0.81655037, 0.71420014, 0.62664366, 0.36605170)
(0.40976560, 0.22594136, 0.85888976, 0.52597821, 0.15181011, 0.53354299, 0.65738904, 0.11489562, 0.25646102, 0.59357721)
(0.46335891, 0.20651013, 0.82442999, 0.46498829, 0.44050628, 0.33260715, 0.82531184, 0.12501475, 0.62330371, 0.82938719)
(0.68219900, 0.52000815, 0.61525726, 0.29465166, 0.10092848, 0.50923198, 0.28375521, 0.54613715, 0.48185474, 0.10337580)
(0.54688877, 0.49252170, 0.34308359, 0.36826369, 0.54189616, 0.55366409, 0.59051037, 0.56806725, 0.64164221, 0.54618353)
(0.18394104, 0.53588235, 0.64885390, 0.75262463, 0.26561287, 0.34486139, 0.36903447, 0.20921326, 0.61776859, 0.65181345)
(0.80896610, 0.32778120, 0.49126828, 0.86228275, 0.19887552, 0.17272803, 0.89447570, 0.57252645, 0.69885582, 0.43131298)
(0.34708670, 0.19033600, 0.66801298, 0.81820178, 0.78010702, 0.41421014, 0.70370227, 0.13753131, 0.96988195, 0.17516693)
(0.71289951, 0.62130350, 0.30635244, 0.57744360, 0.37996167, 0.47625333, 0.26862282, 0.43294433, 0.62226641, 0.07896925)
(0.40743470, 0.26106563, 0.36705163, 0.25052539, 0.40280673, 0.68286395, 0.62004834, 0.50924015, 0.53217971, 0.52253759)
(0.54454327, 0.49658677, 0.39250958, 0.32400331, 0.68533987, 0.84254956, 0.71365219, 0.57461119, 0.86563295, 0.84094584)
(0.28194296, 0.72106147, 0.33472738, 0.50602847, 0.58331174, 0.07721544, 0.26707587, 0.19488192, 0.77150118, 0.64138424)
(0.89546692, 0.60218519, 0.41008160, 0.44196919, 0.20467305, 0.54834205, 0.57545775, 0.34527132, 0.71077543, 0.19778605)
(0.79643863, 0.48887813, 0.61532432, 0.40267935, 0.57318699, 0.54710025, 0.64845216, 0.32862318, 0.61481535, 0.23257634)
(0.64965713, 0.70877403, 0.73614436, 0.31608346, 0.59727651, 0.23126520, 0.70638096, 0.54963899, 0.35507047, 0.43763819)
(0.41776589, 0.40039301, 0.03693060, 0.74275810, 0.55375785, 0.84124339, 0.47074604, 0.69057548, 0.40406477, 0.62135041)
(0.16855367, 0.78944492, 0.08155333, 0.58685213, 0.51845235, 0.31141925, 0.58157492, 0.46721026, 0.52212441, 0.22063570)
(0.49800894, 0.37674850, 0.92481261, 0.47879812, 0.13808221, 0.47132030, 0.77944583, 0.12388447, 0.38103014, 0.71759737)
(0.15970536, 0.47113046, 0.84481478, 0.18733147, 0.17581731, 0.30966702, 0.25543937, 0.09101044, 0.55526865, 0.78921402)
(0.42308724, 0.14694110, 0.59571642, 0.07613627, 0.68819940, 0.79664183, 0.44244796, 0.47749791, 0.58660406, 0.27771068)
(0.34747040, 0.78924078, 0.32314205, 0.87169331, 0.62853229, 0.77403784, 0.70993924, 0.67512143, 0.64158440, 0.26276383)
(0.49275848, 0.73496133, 0.42084882, 0.90680742, 0.46285295, 0.71035480, 0.37239519, 0.78355581, 0.51469600, 0.28819284)
(0.83028251, 0.31650504, 0.87694860, 0.27801371, 0.32532728, 0.42151046, 0.81872427, 0.50114626, 0.51104468, 0.36597013)
(0.78582245, 0.50715446, 0.71696401, 0.56348550, 0.29148385, 0.60636401, 0.36769536, 0.42882958, 0.41840822, 0.25374100)
(0.33614567, 0.59919196, 0.88704717, 0.25414708, 0.57484704, 0.27959958, 0.48057926, 0.46932968, 0.27898341, 0.51761281)
